Session,Hyena,BodyCondition,TimeFirstSeen,LastSeenOld-Confirmed,TimeLastMention,TimeNextScan,Bloody?,AddedHyena
t77224,adon,normal,6:02,6:12,,,FALSE,
t77224,alde,normal,6:02,6:12,,,FALSE,
t77224,amaz,normal,6:02,6:12,,,FALSE,
t77224,aqua,normal,0:00,0:00,,,FALSE,
t77224,atac,normal,6:05,6:12,,,FALSE,
t77224,avce,normal,6:02,6:12,,,FALSE,
t77224,bora,normal,6:02,6:12,,,FALSE,
t77224,crms,normal,6:02,6:12,,,FALSE,
t77224,cy,normal,6:02,6:12,,,FALSE,
t77224,endr,normal,0:00,0:00,,,FALSE,
t77224,gel,normal,6:02,6:12,,,FALSE,
t77224,hel,normal,6:02,6:12,,,FALSE,
t77224,hrlm,normal,0:00,0:00,,,FALSE,
t77224,hrpy,normal,0:00,0:00,,,FALSE,
t77224,juno,normal,0:00,0:00,,,FALSE,
t77224,kto,normal,0:00,0:00,,,FALSE,
t77224,mino,normal,6:02,6:12,,,FALSE,
t77224,mt,normal,6:02,6:12,,,FALSE,
t77224,nzth,normal,0:00,0:00,,,FALSE,
t77224,oak,normal,6:02,6:12,,,FALSE,
t77224,pan,normal,6:02,6:12,,,FALSE,
t77224,pene,normal,6:02,6:12,,,FALSE,
t77224,radn,normal,0:00,0:00,,,FALSE,
t77224,sbl,normal,6:02,6:12,,,FALSE,
t77224,styr,normal,6:02,6:12,,,FALSE,
t77224,ted,normal,6:10,6:12,,,FALSE,
t77224,turq,normal,6:02,6:12,,,FALSE,
t77224,twst,normal,6:02,6:12,,,FALSE,
t77224,van,normal,6:11,6:12,,,FALSE,
t77224,wlg,normal,6:02,6:12,,,FALSE,
t77224,zion,normal,6:08,6:12,,,FALSE,
t77250,adon,normal,5:52,,5:52,6:29,FALSE,
t77250,amaz,normal,6:15,6:54,,,FALSE,
t77250,aqua,normal,6:04,6:54,,,FALSE,
t77250,art,normal,5:52,6:54,,,FALSE,
t77250,atac,fat,5:52,6:54,,,FALSE,
t77250,bora,normal,6:05,6:54,,,FALSE,
t77250,buar,normal,6:15,6:54,,,FALSE,
t77250,crms,normal,6:18,6:54,,,FALSE,
t77250,hel,normal,5:52,6:54,,,FALSE,
t77250,hex,normal,5:52,6:54,,,FALSE,
t77250,hon,normal,6:36,,6:36,6:45,FALSE,
t77250,hrlm,normal,5:52,,6:35,6:45,FALSE,
t77250,loki,normal,6:13,6:54,,,FALSE,
t77250,mino,normal,5:52,,5:52,6:29,FALSE,
t77250,mono,normal,5:52,,6:29,6:45,FALSE,
t77250,oak,normal,5:52,6:54,,,TRUE,
t77250,sbl,normal,6:04,6:54,,,FALSE,
t77250,tpe,normal,5:52,6:54,,,FALSE,
t77250,wlg,normal,5:52,,6:29,6:45,FALSE,
t77250,zion,normal,6:13,,6:13,6:29,FALSE,
t77286,acon,normal,0:00,0:00,,,FALSE,
t77286,adon,normal,0:00,0:00,,,FALSE,
t77286,atac,normal,0:00,0:00,,,FALSE,
t77286,avce,normal,5:55,6:00,,,FALSE,
t77286,baez,fat,5:57,6:00,,,FALSE,
t77286,buar,normal,0:00,0:00,,,FALSE,
t77286,gel,normal,0:00,0:00,,,FALSE,
t77286,hel,normal,0:00,0:00,,,FALSE,
t77286,hex,normal,5:53,6:00,,,FALSE,
t77286,hrlm,normal,5:52,6:00,,,FALSE,
t77286,loki,normal,5:54,6:00,,,FALSE,
t77286,mono,normal,0:00,0:00,,,FALSE,
t77286,mt,normal,0:00,0:00,,,FALSE,
t77286,nzth,normal,5:52,6:00,,,FALSE,
t77286,parc,normal,0:00,0:00,,,FALSE,
t77286,puma,normal,0:00,0:00,,,FALSE,
t77286,radn,normal,0:00,0:00,,,FALSE,
t77286,ted,normal,0:00,0:00,,,FALSE,
t77286,tpe,normal,0:00,0:00,,,FALSE,
t77286,twst,normal,0:00,0:00,,,FALSE,
t77286,wlg,normal,0:00,0:00,,,FALSE,
t77286,wran,normal,0:00,0:00,,,FALSE,
t77286,wrwk,normal,5:52,6:00,,,FALSE,
t77286,zion,normal,5:59,6:00,,,FALSE,
t77667,alfe,normal,7:42,9:22,,,FALSE,
t77667,aqua,normal,7:42,,8:04,8:32,FALSE,
t77667,art,normal,7:42,9:22,,,FALSE,
t77667,baez,fat,7:42,9:22,,,FALSE,
t77667,cy,normal,8:04,,8:04,8:32,FALSE,
t77667,ffl,normal,7:42,9:22,,,FALSE,
t77667,juno,normal,7:42,9:22,,,FALSE,
t77667,mgta,normal,7:42,9:22,,,FALSE,
t77667,mork,normal,7:42,,8:22,8:32,FALSE,
t77667,nav,normal,7:42,9:22,,,FALSE,
t77667,oak,normal,7:42,,8:56,9:22,FALSE,
t77667,obam,normal,7:54,,8:04,8:32,FALSE,
t77667,pene,normal,7:42,9:22,,,FALSE,
t77667,roos,normal,7:42,9:22,,,FALSE,
t77667,swil,normal,7:42,,8:56,9:22,FALSE,
t77667,tall,normal,8:04,,8:56,9:22,FALSE,
t77667,tija,normal,7:42,9:22,,,FALSE,
t77667,tilt,normal,7:42,,9:08,9:22,FALSE,
t77667,turq,normal,7:42,,9:07,9:22,FALSE,
t77667,wlg,normal,7:42,9:22,,,FALSE,
t77667,wran,normal,7:49,9:22,,,FALSE,
t77667,wrwk,normal,7:42,,8:56,9:22,FALSE,
t77667,ziti,normal,7:42,,8:56,9:22,FALSE,
t77681,frsc,normal,6:48,7:24,,,FALSE,
t77681,gaza,normal,6:51,7:24,,,FALSE,
t77681,lamu,normal,6:42,7:24,,,FALSE,
t77681,mork,normal,6:42,7:24,,,FALSE,
t77681,tija,normal,6:42,7:19,,,FALSE,
t77681,tilt,normal,6:42,7:24,,,FALSE,
t77681,wrwk,normal,6:42,7:24,,,FALSE,
t77724,,normal,7:48,,8:09,8:15,FALSE,acon
t77724,,normal,7:26,,8:15,8:19,FALSE,adon
t77724,,normal,7:30,,7:55,8:06,FALSE,amaz
t77724,,normal,7:13,,7:37,7:42,FALSE,atac
t77724,,normal,7:13,,8:09,8:15,FALSE,avce
t77724,,normal,7:40,,8:06,8:09,TRUE,bora
t77724,,normal,7:28,,8:09,8:15,FALSE,buar
t77724,,normal,8:01,,8:01,8:06,FALSE,endr
t77724,,normal,7:49,,8:09,8:15,FALSE,gel
t77724,,normal,7:35,,8:09,8:15,FALSE,hel
t77724,,normal,7:39,,7:42,7:46,FALSE,hex
t77724,,normal,7:20,,7:49,7:55,FALSE,hon
t77724,,normal,8:06,,8:09,8:15,FALSE,hrlm
t77724,,normal,7:13,,8:15,8:19,FALSE,hrpy
t77724,,normal,7:13,,8:06,8:09,FALSE,juba
t77724,,normal,7:13,,8:09,8:15,FALSE,juno
t77724,,fat,7:13,,8:09,8:15,TRUE,kto
t77724,,normal,7:13,,7:28,7:30,TRUE,lamu
t77724,,normal,7:13,,8:09,8:15,FALSE,loki
t77724,,normal,8:09,,8:09,8:15,FALSE,mgta
t77724,,normal,7:59,,8:09,8:15,TRUE,mos
t77724,,normal,7:26,,8:15,8:19,FALSE,mt
t77724,,normal,7:38,,8:06,8:09,FALSE,obam
t77724,,normal,7:41,,8:09,8:15,FALSE,parc
t77724,,normal,7:13,,7:13,7:30,FALSE,pene
t77724,,normal,7:13,,8:09,8:15,TRUE,radn
t77724,,normal,7:32,,8:09,8:15,FALSE,shfx
t77724,,normal,7:30,,8:09,8:15,FALSE,titn
t77724,,normal,7:13,,7:51,7:55,FALSE,tpe
t77724,,normal,7:25,,8:15,8:19,FALSE,twst
t77724,,normal,7:42,,7:42,7:46,FALSE,zion
t77724,,normal,7:46,,8:06,8:09,FALSE,ziti
t78360,adon,normal,8:33,,8:33,8:47,TRUE,
t78360,amaz,normal,8:33,,8:46,8:47,TRUE,
t78360,art,,0:00,0:00,,,FALSE,
t78360,atac,normal,8:33,,8:37,8:47,FALSE,
t78360,avce,,0:00,0:00,,,FALSE,
t78360,bab,fat,8:33,,8:33,8:47,TRUE,
t78360,baez,normal,8:44,,8:44,8:47,FALSE,
t78360,buar,normal,8:33,,8:39,8:47,FALSE,
t78360,elpo,,0:00,0:00,,,FALSE,
t78360,gel,normal,8:46,,8:46,6:47,FALSE,
t78360,hel,normal,8:33,,8:33,8:47,FALSE,
t78360,hon,normal,8:33,,6:44,8:47,FALSE,
t78360,hrpy,normal,8:33,,8:33,8:47,FALSE,
t78360,lamu,normal,8:33,,8:33,8:47,FALSE,
t78360,mork,normal,8:33,,8:39,8:47,FALSE,
t78360,mt,normal,8:33,,8:33,8:47,TRUE,
t78360,pene,normal,8:33,,8:46,8:47,FALSE,
t78360,shfx,normal,8:33,,8:33,8:47,FALSE,
t78360,swil,normal,8:33,,8:33,8:47,FALSE,
t78360,tpe,normal,8:33,,8:33,8:47,TRUE,
t78360,turq,normal,8:33,,8:33,8:47,FALSE,
t78360,wrwk,normal,8:33,,8:33,8:47,FALSE,
t78360,xnon,normal,8:33,,8:37,8:47,FALSE,
t78564,acon,normal,6:46,,6:46,6:59,FALSE,
t78564,adon,normal,6:55,6:59,,,FALSE,
t78564,atac,normal,6:46,6:59,,,FALSE,
t78564,bora,normal,6:49,6:59,,,FALSE,
t78564,buar,normal,6:46,,6:48,6:59,FALSE,
t78564,crms,normal,6:46,,6:46,6:59,FALSE,
t78564,frsc,normal,6:46,,6:46,6:59,FALSE,
t78564,gala,normal,6:46,,6:51,6:59,FALSE,
t78564,gaza,normal,,,,,FALSE,
t78564,hon,normal,6:50,,6:57,6:59,FALSE,
t78564,hrlm,normal,6:46,6:59,,,FALSE,
t78564,juba,,,,,,FALSE,
t78564,juno,normal,6:48,,6:48,6:59,FALSE,
t78564,kto,normal,6:52,6:59,,,FALSE,
t78564,mino,,0:00,0:00,,,FALSE,
t78564,mork,normal,6:46,,6:46,6:59,TRUE,
t78564,odd,,,,,,FALSE,
t78564,pant,normal,6:46,6:59,,,FALSE,
t78564,tgpi,,,,,,FALSE,
t78564,tija,normal,6:46,,6:50,6:59,FALSE,
t78564,twst,normal,6:46,6:59,,,FALSE,
t78564,wlg,normal,6:46,6:59,,,FALSE,
t78564,wrwk,normal,6:51,0:00,,,FALSE,
t78564,zion,normal,6:56,6:59,,,FALSE,
t78564,ziti,normal,6:46,6:59,,,FALSE,
t78684,bab,normal,0:00,0:00,,,FALSE,
t78684,hex,normal,9:13,,9:18,9:27,FALSE,
t78684,juno,normal,9:13,,9:13,9:27,FALSE,
t78684,kto,normal,9:13,,9:18,9:27,FALSE,
t78684,loki,normal,9:13,,9:18,9:27,FALSE,
t78684,parc,normal,9:13,9:34,,,FALSE,
t78684,roos,normal,9:27,9:34,,,FALSE,
t78684,sbl,normal,9:24,,9:24,9:27,FALSE,
t78684,zion,normal,9:18,9:34,,,FALSE,
t78795,acon,normal,18:21,19:03,,,FALSE,
t78795,buar,normal,18:38,18:43,,,FALSE,
t78795,crms,normal,18:20,19:03,,,FALSE,
t78795,ffl,normal,18:21,19:03,,,FALSE,
t78795,hel,normal,18:20,18:43,,,FALSE,
t78795,hrpy,normal,18:24,18:43,,,FALSE,
t78795,jeev,normal,18:43,19:03,,,FALSE,
t78795,juno,normal,18:20,18:40,,,FALSE,
t78795,loki,normal,18:20,,18:43,18:50,FALSE,
t78795,neon,normal,18:31,19:03,,,FALSE,
t78795,parc,normal,18:38,,18:59,19:03,FALSE,
t78795,ted,normal,18:46,19:03,,,FALSE,
t78795,tpe,normal,18:41,,18:43,18:50,FALSE,
t78815,alfe,normal,6:43,6:54,6:43,7:04,TRUE,
t78815,amaz,normal,6:09,7:38,,,FALSE,
t78815,atac,normal,6:09,7:38,,,FALSE,
t78815,brgr,normal,6:27,,7:10,7:17,FALSE,
t78815,fxtr,normal,6:09,7:17,,,FALSE,
t78815,gaza,normal,6:20,6:52,,,FALSE,
t78815,gsmk,normal,6:09,7:36,7:34,7:38,FALSE,
t78815,hel,normal,6:09,7:38,,,FALSE,
t78815,hrlm,normal,6:20,7:13,7:10,7:17,FALSE,
t78815,mgta,normal,6:29,7:38,,,FALSE,
t78815,mork,normal,6:20,6:59,6:54,7:04,FALSE,
t78815,mt,normal,6:20,6:59,6:26,6:35,FALSE,
t78815,odd,normal,6:31,7:38,,,FALSE,
t78815,pant,normal,6:09,7:38,,,FALSE,
t78815,scmp,normal,6:30,6:54,6:43,7:04,FALSE,
t78815,tgpi,normal,6:35,7:39,,,FALSE,
t78815,tilt,normal,6:52,6:58,6:52,7:04,FALSE,
t78815,wrwk,normal,6:20,6:52,6:40,7:04,FALSE,
t78815,ziti,normal,6:47,7:38,,,FALSE,
t78832,alde,normal,19:09,19:17,,,FALSE,
t78832,amaz,normal,19:09,19:17,,,FALSE,
t78832,atac,normal,19:09,19:17,,,FALSE,
t78832,gala,normal,19:09,19:17,,,FALSE,
t78832,hel,normal,19:09,19:17,,,FALSE,
t78832,hrpy,normal,19:09,19:13,,,FALSE,
t78832,mgta,normal,19:09,19:17,,,FALSE,
t78832,odd,normal,19:09,19:17,,,FALSE,
t78832,tgpi,normal,19:09,19:17,,,FALSE,
t78832,wlg,normal,0:00,0:00,,,FALSE,
t79432,alls,normal,18:02,18:16,,,FALSE,
t79432,art,normal,0:00,0:00,,,FALSE,
t79432,bata,normal,18:02,18:16,,,FALSE,
t79432,bora,normal,18:06,18:16,,,FALSE,
t79432,cy,normal,0:00,0:00,,,FALSE,
t79432,elpo,normal,0:00,0:00,,,FALSE,
t79432,hex,normal,18:02,18:16,,,FALSE,
t79432,jeev,normal,18:06,18:16,,,FALSE,
t79432,juba,normal,0:00,0:00,,,FALSE,
t79432,lust,normal,0:00,0:00,,,FALSE,
t79432,mork,normal,18:02,18:16,,,FALSE,
t79432,mos,normal,0:00,0:00,,,FALSE,
t79432,tilt,normal,18:09,18:16,,,FALSE,
t79432,wlg,normal,18:02,18:16,,,FALSE,
t79432,wran,normal,18:13,18:16,,,FALSE,
t79432,zion,normal,0:00,0:00,,,FALSE,
t79498,frsc,normal,18:26,18:36,,,FALSE,
t79498,idi,normal,18:18,18:36,,,FALSE,
t79498,jeev,normal,18:18,18:36,,,FALSE,
t79498,juba,normal,18:24,18:36,,,FALSE,
t79498,ksmu,normal,18:18,18:36,,,FALSE,
t79498,mork,normal,18:24,18:36,,,FALSE,
t79834,alfe,normal,6:05,7:38,,,FALSE,
t79834,amaz,normal,6:38,7:33,,,FALSE,
t79834,aqua,normal,6:05,6:17,6:05,6:28,FALSE,
t79834,arg,normal,6:22,6:39,6:38,6:40,FALSE,
t79834,atac,fat,6:33,7:32,7:31,7:33,FALSE,
t79834,brgr,normal,6:09,7:38,,,FALSE,
t79834,crms,normal,6:05,7:36,,,FALSE,
t79834,endr,normal,6:08,7:38,,,FALSE,
t79834,frsc,normal,6:05,6:34,6:28,6:40,FALSE,
t79834,gala,fat,6:38,7:00,6:50,7:09,FALSE,
t79834,gsmk,normal,6:05,7:38,,,FALSE,
t79834,hel,normal,6:38,7:33,,,FALSE,
t79834,helm,normal,6:05,6:17,6:05,6:28,FALSE,
t79834,hydg,normal,6:05,6:17,6:05,6:28,FALSE,
t79834,juba,fat,6:33,7:21,7:09,7:33,FALSE,
t79834,lee,normal,6:05,7:38,,,FALSE,
t79834,loki,fat,6:05,7:24,7:14,7:33,FALSE,
t79834,lust,normal,0:00,0:00,,,FALSE,
t79834,mork,normal,7:35,7:37,,,FALSE,
t79834,oak,normal,6:40,7:21,7:33,7:39,FALSE,
t79834,obam,normal,6:21,6:34,6:28,6:40,FALSE,
t79834,parc,normal,6:05,7:33,7:32,7:33,FALSE,
t79834,pert,normal,6:05,7:05,7:00,7:09,FALSE,
t79834,roos,normal,6:05,6:34,6:28,6:40,FALSE,
t79834,sbl,normal,6:05,7:38,,,FALSE,
t79834,scmp,normal,6:09,7:38,,,FALSE,
t79834,tija,normal,6:18,7:38,,,FALSE,
t79834,xnon,normal,6:35,7:33,,,FALSE,
t79834,zion,normal,6:05,7:38,,,FALSE,
t8012,bb,normal,0:00,0:00,,,FALSE,
t8012,bm,normal,6:59,7:04,,,FALSE,
t8012,coch,normal,6:59,7:04,,,FALSE,
t8012,dh,normal,0:00,0:00,,,FALSE,
t8012,dj,normal,6:59,7:04,,,FALSE,
t8012,fa,normal,6:59,7:04,,,FALSE,
t8012,ger,normal,6:59,7:04,,,FALSE,
t8012,hk,normal,0:00,0:00,,,FALSE,
t8012,irq,normal,6:59,7:04,,,FALSE,
t8012,jab,normal,6:59,7:04,,,FALSE,
t8012,jj,normal,0:00,0:00,,,FALSE,
t8012,lg,normal,0:00,0:00,,,FALSE,
t8012,mh,normal,6:59,7:04,,,FALSE,
t8012,pt,normal,0:00,0:00,,,FALSE,
t8012,rcn,normal,0:00,0:00,,,FALSE,
t8012,scby,normal,6:59,7:04,,,FALSE,
t8012,sd,normal,6:59,7:04,,,FALSE,
t8012,sx,normal,6:59,7:04,,,FALSE,
t8012,ud,normal,0:00,0:00,,,FALSE,
t8012,wm,normal,6:59,7:04,,,FALSE,
t8012,wr,normal,6:59,7:04,,,FALSE,
t80207,alde,normal,7:02,7:34,7:31,7:38,FALSE,
t80207,alfe,normal,6:56,7:25,7:13,7:38,TRUE,
t80207,amaz,fat,6:56,7:38,,,FALSE,
t80207,atac,normal,6:59,7:38,,,FALSE,
t80207,babe,normal,7:02,7:20,7:02,7:38,FALSE,
t80207,brgr,normal,7:01,7:19,7:01,7:38,TRUE,
t80207,buar,normal,6:56,7:36,7:35,7:38,FALSE,
t80207,crms,normal,7:06,7:36,7:34,7:38,TRUE,
t80207,cy,normal,7:34,7:36,7:34,7:38,FALSE,
t80207,endr,normal,7:10,7:38,,,FALSE,
t80207,gyps,normal,7:03,7:20,7:03,7:38,FALSE,
t80207,hel,normal,6:59,7:36,7:35,7:38,FALSE,
t80207,hrlm,normal,6:56,7:21,7:07,7:38,FALSE,
t80207,juno,normal,6:55,7:36,7:35,7:38,FALSE,
t80207,ksmu,normal,7:14,7:30,7:22,7:38,FALSE,
t80207,lamu,normal,6:56,7:28,7:18,7:38,FALSE,
t80207,loki,normal,7:02,7:33,7:28,7:38,FALSE,
t80207,mino,normal,6:56,7:17,6:56,7:38,FALSE,
t80207,mos,normal,6:56,7:31,7:25,7:38,FALSE,
t80207,mp,normal,6:56,7:41,,,FALSE,
t80207,neon,normal,7:32,7:36,7:34,7:38,FALSE,
t80207,pan,normal,6:56,7:36,7:35,7:38,FALSE,
t80207,pant,normal,7:03,7:25,7:13,7:38,FALSE,
t80207,roos,normal,7:18,7:36,7:34,7:38,FALSE,
t80207,tilt,normal,7:26,7:36,7:35,7:38,FALSE,
t80207,titn,normal,6:56,7:34,7:30,7:38,FALSE,
t80207,tpe,normal,7:33,7:35,7:33,7:38,FALSE,
t80207,wlg,normal,7:15,7:26,7:15,7:38,FALSE,
t80207,xnon,normal,7:01,7:32,7:26,7:38,TRUE,
t80249,amaz,normal,6:38,6:41,,,FALSE,
t80249,art,normal,6:20,6:24,,,FALSE,
t80249,atac,normal,6:38,6:41,,,FALSE,
t80249,crms,normal,6:38,6:41,,,FALSE,
t80249,hel,normal,6:38,6:41,,,FALSE,
t80249,ksmu,normal,6:38,6:41,,,FALSE,
t80249,mork,normal,6:34,6:41,,,FALSE,
t80249,pant,normal,6:38,6:41,,,FALSE,
t81889,khtm,normal,7:11,7:27,,,FALSE,
t81889,mt,normal,7:11,7:27,,,FALSE,
t8195,bail,normal,0:00,0:00,,,FALSE,
t8195,baj,normal,0:00,0:00,,,FALSE,
t8195,bm,normal,7:11,8:02,,,TRUE,
t8195,kb,normal,0:00,0:00,,,FALSE,
t8195,mark,normal,7:08,7:56,,,FALSE,
t8195,mig,normal,7:11,7:56,,,TRUE,
t8195,nav,normal,7:08,8:25,,,TRUE,
t8195,ot,normal,7:08,9:50,,,TRUE,
t8195,pt,normal,7:08,8:25,,,TRUE,
t8195,stny,normal,7:08,7:08,,,FALSE,
t8195,will,normal,7:08,7:56,,,FALSE,
t82122,ted,fat,7:48,8:00,,,FALSE,
t82236,bata,normal,18:27,18:54,18:48,18:59,TRUE,
t82236,gsmk,normal,18:27,18:54,,,FALSE,
t82236,lust,normal,18:27,18:51,18:42,18:59,FALSE,
t82236,mt,normal,18:27,18:54,,,FALSE,
t82236,parc,normal,18:27,18:51,18:42,18:59,FALSE,
t82236,pene,normal,18:27,18:54,18:51,18:59,FALSE,
t82236,reb,normal,18:27,18:54,,,FALSE,
t82236,tpe,normal,18:27,18:51,18:42,18:59,FALSE,
t82236,xena,normal,18:27,18:54,,,FALSE,
t82406,adon,normal,6:24,6:42,,,FALSE,
t82406,amaz,normal,6:18,6:42,,,FALSE,
t82406,art,normal,0:00,0:00,,,FALSE,
t82406,atac,normal,6:18,6:42,,,FALSE,
t82406,bnt,normal,6:18,6:42,,,FALSE,
t82406,bora,normal,6:32,6:42,,,FALSE,
t82406,brno,normal,0:00,0:00,,,FALSE,
t82406,crms,normal,6:18,6:42,,,FALSE,
t82406,cy,normal,6:18,6:42,,,FALSE,
t82406,gala,normal,6:37,6:42,,,FALSE,
t82406,gaza,normal,0:00,0:00,,,FALSE,
t82406,gel,normal,6:18,6:42,,,FALSE,
t82406,hel,normal,6:18,6:42,,,FALSE,
t82406,hrlm,normal,0:00,0:00,,,FALSE,
t82406,juba,normal,0:00,0:00,,,FALSE,
t82406,mino,normal,6:39,6:42,,,FALSE,
t82406,mork,normal,6:33,6:42,,,FALSE,
t82406,mt,normal,6:24,6:42,,,FALSE,
t82406,neon,normal,6:27,6:42,,,FALSE,
t82406,oak,normal,0:00,0:00,,,FALSE,
t82406,pant,normal,6:18,6:42,,,FALSE,
t82406,parc,normal,6:24,6:42,,,FALSE,
t82406,pene,normal,6:28,6:42,,,FALSE,
t82406,roos,normal,0:00,0:00,,,FALSE,
t82406,ted,normal,6:18,6:42,,,FALSE,
t82406,titn,normal,6:18,6:42,,,FALSE,
t82406,tpe,normal,6:18,6:42,,,FALSE,
t82549,blen,normal,8:54,8:29,,,TRUE,
t82549,gaza,normal,8:09,8:29,,,FALSE,
t82549,idi,normal,8:09,8:29,,,FALSE,
t82549,twst,normal,8:08,8:29,,,FALSE,
t8427,fn,normal,9:24,9:52,,,FALSE,
t8431,bail,normal,18:26,18:30,,,FALSE,
t8431,bsh,normal,18:26,18:30,,,FALSE,
t8431,cr,normal,18:26,18:30,,,FALSE,
t8431,dj,normal,18:26,18:30,,,FALSE,
t8431,fa,normal,0:00,0:00,,,FALSE,
t8431,fn,normal,18:26,18:30,,,FALSE,
t8431,gil,normal,18:26,18:30,,,FALSE,
t8431,gol,normal,18:26,18:30,,,FALSE,
t8431,hg,normal,0:00,0:00,,,FALSE,
t8431,jab,normal,18:26,18:30,,,FALSE,
t8431,jb,normal,18:26,18:30,,,FALSE,
t8431,jj,normal,18:26,18:30,,,FALSE,
t8431,kip,normal,18:26,18:30,,,FALSE,
t8431,lg,normal,18:26,18:30,,,FALSE,
t8431,rm,normal,18:26,18:30,,,FALSE,
t8431,scy,normal,18:26,18:30,,,FALSE,
t8431,sd,normal,0:00,0:00,,,FALSE,
t8431,sx,normal,18:26,18:30,,,FALSE,
t8431,sy,normal,18:26,18:30,,,FALSE,
t8431,ua,normal,18:26,18:30,,,FALSE,
t8431,ud,normal,18:26,18:30,,,FALSE,
t8431,who,normal,18:26,18:30,,,FALSE,
t84930,adon,normal,7:10,7:44,,,FALSE,
t84930,alfe,normal,7:10,7:44,,,FALSE,
t84930,ali,normal,7:10,7:44,,,FALSE,
t84930,aqua,normal,7:10,7:44,,,FALSE,
t84930,atac,normal,7:10,7:44,,,FALSE,
t84930,baez,normal,7:35,7:44,,,FALSE,
t84930,bnt,normal,7:10,7:44,,,FALSE,
t84930,brgr,normal,7:10,7:44,,,FALSE,
t84930,buar,normal,7:10,7:44,,,FALSE,
t84930,crms,normal,0:00,0:00,,,FALSE,
t84930,ddma,normal,7:10,7:44,,,FALSE,
t84930,goof,normal,7:10,,7:17,7:25,FALSE,
t84930,idi,normal,7:10,7:44,,,FALSE,
t84930,juba,normal,7:10,7:44,,,FALSE,
t84930,juno,normal,7:10,7:44,,,FALSE,
t84930,kesq,normal,7:35,,7:38,7:45,FALSE,
t84930,khtm,normal,7:10,7:44,,,FALSE,
t84930,ksmu,normal,7:34,,7:34,7:45,FALSE,
t84930,lamu,normal,7:10,7:44,,,TRUE,
t84930,loki,normal,7:13,7:44,,,FALSE,
t84930,mgta,normal,7:10,7:44,,,FALSE,
t84930,pant,normal,7:10,7:44,,,FALSE,
t84930,parc,normal,7:10,7:44,,,FALSE,
t84930,pene,normal,7:10,7:44,,,FALSE,
t84930,reb,normal,7:10,7:44,,,FALSE,
t84930,rswl,normal,7:10,7:44,,,FALSE,
t84930,styr,normal,7:10,7:44,,,FALSE,
t84930,tavi,normal,7:10,7:44,,,FALSE,
t84930,tson,normal,7:25,7:44,,,FALSE,
t84930,twst,normal,7:13,7:44,,,FALSE,
t84963,adon,normal,19:11,19:58,,,FALSE,
t84963,aqua,normal,19:04,19:58,,,FALSE,
t84963,atac,normal,19:04,19:58,,,FALSE,
t84963,brgr,normal,19:04,19:58,,,FALSE,
t84963,buar,normal,19:04,19:58,,,FALSE,
t84963,byte,normal,19:14,19:58,,,FALSE,
t84963,catn,normal,19:04,19:58,,,FALSE,
t84963,crms,normal,19:04,19:58,,,FALSE,
t84963,decm,normal,19:04,19:58,,,FALSE,
t84963,gala,normal,19:04,19:58,,,FALSE,
t84963,hel,normal,19:04,19:58,,,FALSE,
t84963,hrpy,fat,19:04,19:58,,,FALSE,
t84963,maa,normal,19:04,19:58,,,FALSE,
t84963,mgta,normal,19:04,19:58,,,FALSE,
t84963,mt,normal,19:21,19:58,,,FALSE,
t84963,parc,normal,19:04,19:58,,,FALSE,
t84963,styr,normal,19:04,19:58,,,FALSE,
t84963,tgpi,normal,19:04,19:58,,,FALSE,
t84963,twst,normal,19:15,19:58,,,FALSE,
t84963,,normal,19:14,,19:14,19:40,FALSE,tnks
t85142,,normal,6:47,7:20,,,FALSE,spng
t85142,adon,normal,6:47,7:20,,,FALSE,
t85142,amaz,normal,6:47,,6:53,6:59,FALSE,
t85142,aqua,normal,6:47,,6:53,6:59,FALSE,
t85142,blkt,normal,6:47,,7:04,7:07,FALSE,
t85142,bncl,normal,6:47,,6:47,6:59,TRUE,
t85142,bnt,normal,6:47,,6:47,6:59,FALSE,
t85142,bora,normal,6:47,,6:47,6:59,FALSE,
t85142,buar,normal,6:47,7:20,,,FALSE,
t85142,byte,normal,7:07,,7:07,7:17,FALSE,
t85142,crms,normal,6:47,,6:59,7:07,FALSE,
t85142,ddma,normal,6:47,,6:47,6:59,FALSE,
t85142,decm,normal,6:47,,7:04,7:07,FALSE,
t85142,elpo,normal,7:07,,7:07,7:17,FALSE,
t85142,gala,normal,6:47,,6:59,7:07,FALSE,
t85142,goof,normal,6:47,,7:07,7:17,FALSE,
t85142,hel,normal,6:47,,6:59,7:07,FALSE,
t85142,juno,normal,6:47,7:20,,,FALSE,
t85142,khtm,normal,6:47,,6:47,6:59,FALSE,
t85142,kto,normal,6:47,,6:47,6:59,FALSE,
t85142,lamu,normal,6:47,,6:47,6:59,FALSE,
t85142,mgta,normal,7:07,7:20,,,FALSE,
t85142,mt,normal,7:14,7:20,,,FALSE,
t85142,pene,normal,6:47,7:20,,,TRUE,
t85142,styr,normal,6:47,,7:04,7:07,FALSE,
t85142,tavi,normal,6:47,7:20,,,FALSE,
t85142,ted,normal,6:47,,6:47,6:59,FALSE,
t85142,tica,normal,6:47,7:20,,,FALSE,
t85142,twst,normal,6:47,,6:52,6:59,FALSE,
t85142,ziti,normal,6:47,,6:59,7:07,FALSE,
t85142,,normal,7:07,,7:11,7:17,FALSE,mork
t85229,adon,normal,7:48,,8:25,8:29,FALSE,
t85229,amaz,normal,8:01,,8:28,8:29,FALSE,
